model_name,temperature,prompt_id,paper_id,title,hypothesis,explanation,url,is_open_access
o1-mini,1.0,prompt-8,ZPLDUMG7,"7Kh8Qlyhuvlw\Ri8Wdk*Udgxdwh6Fkrro 67$7(0(172)',66(57$7,21$33529$/",I expect increased childbearing rates among those with lenient and neutral attitudes as opposed to those averse to early childbearing.,This hypothesis proposes that lenient and neutral attitudes towards early childbearing are associated with higher childbearing rates.,https://media.proquest.com/media/hms/PFT/2/ZKnvP?cit%3Aauth=Aguilera%2C+Guadalupe+Chavez&cit%3Atitle=Adolescent+Childbearing+Attitudes%2C+Social+Contexts%2C+and+Fertility+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2021&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMjcyOTU2MTQ0MToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagoyMDIxLzAxLzAxcgoyMDIxLzEyLzMxegCCASVQLTEwMTAyNjgtMTQ1MTEtQ1VTVE9NRVItbnVsbC03MDk2OTAwkgEGT25saW5lygFSTW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTAuMTY7IHJ2OjYwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvNjAuMNIBFkRpc3NlcnRhdGlvbnMgJiBUaGVzZXOaAgdQcmVQYWlkqgIrT1M6RU1TLU1lZGlhTGlua3NTZXJ2aWNlLWdldE1lZGlhVXJsRm9ySXRlbcoCE0Rpc3NlcnRhdGlvbi9UaGVzaXPSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI0MDUxNzE1NDIyMzcwNToxMjcxMTM%3D&_s=prYlN%2Bco31WI5Dp80lSIYgRtkXo%3D,False
o1-mini,1.0,prompt-8,ZPLDUMG7,"7Kh8Qlyhuvlw\Ri8Wdk*Udgxdwh6Fkrro 67$7(0(172)',66(57$7,21$33529$/","Compared to US-born White women, I expect higher childbearing rates among immigrant groups with lenient/neutral attitudes toward early childbearing.","This hypothesis suggests that among those with lenient or neutral attitudes, immigrant groups have higher childbearing rates compared to US-born White women.",https://media.proquest.com/media/hms/PFT/2/ZKnvP?cit%3Aauth=Aguilera%2C+Guadalupe+Chavez&cit%3Atitle=Adolescent+Childbearing+Attitudes%2C+Social+Contexts%2C+and+Fertility+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2021&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMjcyOTU2MTQ0MToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagoyMDIxLzAxLzAxcgoyMDIxLzEyLzMxegCCASVQLTEwMTAyNjgtMTQ1MTEtQ1VTVE9NRVItbnVsbC03MDk2OTAwkgEGT25saW5lygFSTW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTAuMTY7IHJ2OjYwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvNjAuMNIBFkRpc3NlcnRhdGlvbnMgJiBUaGVzZXOaAgdQcmVQYWlkqgIrT1M6RU1TLU1lZGlhTGlua3NTZXJ2aWNlLWdldE1lZGlhVXJsRm9ySXRlbcoCE0Rpc3NlcnRhdGlvbi9UaGVzaXPSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI0MDUxNzE1NDIyMzcwNToxMjcxMTM%3D&_s=prYlN%2Bco31WI5Dp80lSIYgRtkXo%3D,False
o1-mini,1.0,prompt-8,ZPLDUMG7,"7Kh8Qlyhuvlw\Ri8Wdk*Udgxdwh6Fkrro 67$7(0(172)',66(57$7,21$33529$/",I expect that the school proportion foreign-born will positively effect near-completed fertility of immigrants but not the US-born.,This hypothesis predicts that high immigrant presence in schools increases fertility among immigrants but not among the US-born.,https://media.proquest.com/media/hms/PFT/2/ZKnvP?cit%3Aauth=Aguilera%2C+Guadalupe+Chavez&cit%3Atitle=Adolescent+Childbearing+Attitudes%2C+Social+Contexts%2C+and+Fertility+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2021&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMjcyOTU2MTQ0MToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagoyMDIxLzAxLzAxcgoyMDIxLzEyLzMxegCCASVQLTEwMTAyNjgtMTQ1MTEtQ1VTVE9NRVItbnVsbC03MDk2OTAwkgEGT25saW5lygFSTW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTAuMTY7IHJ2OjYwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvNjAuMNIBFkRpc3NlcnRhdGlvbnMgJiBUaGVzZXOaAgdQcmVQYWlkqgIrT1M6RU1TLU1lZGlhTGlua3NTZXJ2aWNlLWdldE1lZGlhVXJsRm9ySXRlbcoCE0Rpc3NlcnRhdGlvbi9UaGVzaXPSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI0MDUxNzE1NDIyMzcwNToxMjcxMTM%3D&_s=prYlN%2Bco31WI5Dp80lSIYgRtkXo%3D,False
o1-mini,1.0,prompt-8,ZPLDUMG7,"7Kh8Qlyhuvlw\Ri8Wdk*Udgxdwh6Fkrro 67$7(0(172)',66(57$7,21$33529$/","I expect that the tract proportion foreign-born will positively influence the childbearing rates of immigrants, but not US-born respondents.","This hypothesis posits that high immigrant concentrations in neighborhoods are associated with higher childbearing rates among immigrants, but not among US-born individuals.",https://media.proquest.com/media/hms/PFT/2/ZKnvP?cit%3Aauth=Aguilera%2C+Guadalupe+Chavez&cit%3Atitle=Adolescent+Childbearing+Attitudes%2C+Social+Contexts%2C+and+Fertility+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2021&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMjcyOTU2MTQ0MToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagoyMDIxLzAxLzAxcgoyMDIxLzEyLzMxegCCASVQLTEwMTAyNjgtMTQ1MTEtQ1VTVE9NRVItbnVsbC03MDk2OTAwkgEGT25saW5lygFSTW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTAuMTY7IHJ2OjYwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvNjAuMNIBFkRpc3NlcnRhdGlvbnMgJiBUaGVzZXOaAgdQcmVQYWlkqgIrT1M6RU1TLU1lZGlhTGlua3NTZXJ2aWNlLWdldE1lZGlhVXJsRm9ySXRlbcoCE0Rpc3NlcnRhdGlvbi9UaGVzaXPSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI0MDUxNzE1NDIyMzcwNToxMjcxMTM%3D&_s=prYlN%2Bco31WI5Dp80lSIYgRtkXo%3D,False
o1-mini,1.0,prompt-8,ZPLDUMG7,"7Kh8Qlyhuvlw\Ri8Wdk*Udgxdwh6Fkrro 67$7(0(172)',66(57$7,21$33529$/",I expect that high immigrant proportions in schools will decrease US-born ethnoracial subgroups' predicted births below that of US-born White respondents across the early pregnancy attitudes scale.,This hypothesis tests whether high immigrant school proportions reduce birth rates among US-born minority groups compared to US-born Whites.,https://media.proquest.com/media/hms/PFT/2/ZKnvP?cit%3Aauth=Aguilera%2C+Guadalupe+Chavez&cit%3Atitle=Adolescent+Childbearing+Attitudes%2C+Social+Contexts%2C+and+Fertility+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2021&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMjcyOTU2MTQ0MToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagoyMDIxLzAxLzAxcgoyMDIxLzEyLzMxegCCASVQLTEwMTAyNjgtMTQ1MTEtQ1VTVE9NRVItbnVsbC03MDk2OTAwkgEGT25saW5lygFSTW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTAuMTY7IHJ2OjYwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvNjAuMNIBFkRpc3NlcnRhdGlvbnMgJiBUaGVzZXOaAgdQcmVQYWlkqgIrT1M6RU1TLU1lZGlhTGlua3NTZXJ2aWNlLWdldE1lZGlhVXJsRm9ySXRlbcoCE0Rpc3NlcnRhdGlvbi9UaGVzaXPSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI0MDUxNzE1NDIyMzcwNToxMjcxMTM%3D&_s=prYlN%2Bco31WI5Dp80lSIYgRtkXo%3D,False
o1-mini,1.0,prompt-8,ZPLDUMG7,"7Kh8Qlyhuvlw\Ri8Wdk*Udgxdwh6Fkrro 67$7(0(172)',66(57$7,21$33529$/","I expect that in tracts with high proportions of immigrants, predicted births to remain high at lenient early childbearing attitudes, but lower than in the baseline assessment.","This hypothesis asserts that in high immigrant neighborhoods, those with lenient attitudes continue to have high birth rates, but overall rates are lower compared to places with low immigrant concentrations.",https://media.proquest.com/media/hms/PFT/2/ZKnvP?cit%3Aauth=Aguilera%2C+Guadalupe+Chavez&cit%3Atitle=Adolescent+Childbearing+Attitudes%2C+Social+Contexts%2C+and+Fertility+...&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2021&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMjcyOTU2MTQ0MToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagoyMDIxLzAxLzAxcgoyMDIxLzEyLzMxegCCASVQLTEwMTAyNjgtMTQ1MTEtQ1VTVE9NRVItbnVsbC03MDk2OTAwkgEGT25saW5lygFSTW96aWxsYS81LjAgKE1hY2ludG9zaDsgSW50ZWwgTWFjIE9TIFggMTAuMTY7IHJ2OjYwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvNjAuMNIBFkRpc3NlcnRhdGlvbnMgJiBUaGVzZXOaAgdQcmVQYWlkqgIrT1M6RU1TLU1lZGlhTGlua3NTZXJ2aWNlLWdldE1lZGlhVXJsRm9ySXRlbcoCE0Rpc3NlcnRhdGlvbi9UaGVzaXPSAgFZ8gIA%2BgIBToIDA1dlYooDHENJRDoyMDI0MDUxNzE1NDIyMzcwNToxMjcxMTM%3D&_s=prYlN%2Bco31WI5Dp80lSIYgRtkXo%3D,False
o1-mini,1.0,prompt-8,7759ATPP,Table Of Contents,,,https://doi.org/10.4054/DemRes.2008.19.12,False
o1-mini,1.0,prompt-8,5DURCUE9,Pursuing Fertility Treatments In Greece,"the results allowed us to hypothesize that transgender individuals in social transition are much more willing to pursue FP or ART (or, for trans men, to become pregnant) than those in gender-affirming transition.",The statement is an explicit hypothesis proposed by the authors based on their findings.,https://doi.org/10.1186/s12889-021-10422-7,False
o1-mini,1.0,prompt-8,GJD5D6NH,,,,,False
o1-mini,1.0,prompt-8,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,,,https://doi.org/10.14198/fem.2023.41.14,False
o1-mini,1.0,prompt-8,C8VJQ8AY,Put Your Patients,Persisting intolerance of homosexuality will disturb the social development of these children.,This statement is presented as a hypothesis to investigate the impact of societal intolerance on the social development of children raised in homosexual families.,https://doi.org/10.1093/oxfordjournals.humrep.a137000,False
o1-mini,1.0,prompt-8,QEYEU86J,Journal Of Reproductive And Infant Psychology,,,https://doi.org/10.1080/02646838.2019.1649919,False
o1-mini,1.0,prompt-8,DB63MNJH,Disparities Between Online Assisted Reproduction Patient Education For Same-Sex And Heterosexual Couples,,,https://doi.org/10.1093/humrep/dew182,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,the wife's higher education (H1a) would decrease the ideal number of children for the described couples.,This statement is a new hypothesis testing the effect of the wife's education on fertility attitudes.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,fulltime employment (H2a) would decrease the ideal number of children for the described couples.,This statement is a new hypothesis examining how the wife's full-time employment affects fertility attitudes.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,the husband's higher education (H1b) would increase the ideal number of children for the described couple in accordance with the fertility attitudes of the youth.,This statement is a new hypothesis assessing the impact of the husband's education on fertility intentions.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,fulltime employment (H2b) would increase the ideal number of children for the described couple in accordance with the fertility attitudes of the youth.,This statement is a new hypothesis investigating how the husband's full-time employment influences fertility attitudes.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,students would identify a higher household income as a positively influencing factor for conditional ideal number of children in the hypothetical couples described in the vignettes (H3).,This statement is a new hypothesis exploring the role of household income in shaping fertility attitudes.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,"equal division of labor within hypothetical couples would contribute to a higher ideal number of children, whereas an unequal division of labor—when, by far, most of the housework is done by the wife—would contribute to lower ideal number of children for such couples (H4).",This statement is a new hypothesis examining how the division of household labor affects fertility attitudes.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,the conditional ideal number of children will be lower when described couples do not have access to public or private childcare facilities or support of family members (H5).,This statement is a new hypothesis testing the impact of childcare access on fertility intentions.,https://doi.org/10.1111/jomf.12790,False
o1-mini,1.0,prompt-8,WAZY9TLU,"Challenges And Mental Health Experiences Of Lesbian And Bisexual Women Who Are Trying To Conceive Christina Yager, David Brennan, Leah S. Steele, Rachel Epstein, And Lori E. Ross",,,,False
o1-mini,1.0,prompt-8,NUWALRNF,Original Contribution,"This work suggests that, at the population level, national economic decline—an ambient and plausibly unexpected stressor—will precede an increase in spontaneous abortion.",This statement explicitly presents the main hypothesis being tested in the study.,https://doi.org/10.1093/aje/kww003,False
o1-mini,1.0,prompt-8,NUWALRNF,Original Contribution,"We built on this sex-specific finding for late pregnancy and examined whether economic downturns precede an increase in overall spontaneous pregnancy losses, including those that occur before the 20th week of gestation.","This statement introduces a secondary hypothesis expanding the investigation to overall spontaneous pregnancy losses, including those before the 20th week.",https://doi.org/10.1093/aje/kww003,False
o1-mini,1.0,prompt-8,CCGKN3T5,"Race And Childlessness In America, 1988 - 2002","Given racial inequalities in U.S. economic and social opportunity structures, we hypothesize that, although the causes of childlessness are probably similar for both groups, some factors may intersect with race to generate sometimes differing relationships for Black women to childlessness.",This statement explicitly introduces a hypothesis about the intersection of race and factors influencing childlessness.,https://doi.org/10.1111/j.1741-3737.2009.00630.x,False
o1-mini,1.0,prompt-8,CCGKN3T5,"Race And Childlessness In America, 1988 - 2002","Therefore, we hypothesize that marriage, age at marriage, and divorce may be less important in influencing Black women's childlessness than White women's childlessness.",This is a clearly stated hypothesis comparing the influence of marital factors on childlessness between Black and White women.,https://doi.org/10.1111/j.1741-3737.2009.00630.x,False
o1-mini,1.0,prompt-8,CCGKN3T5,"Race And Childlessness In America, 1988 - 2002","We thus hypothesize that high socioeconomic status should be a strong predictor of childlessness for both groups of women, but more strongly so for Blacks than for Whites.",This explicitly presents a hypothesis regarding the differential impact of socioeconomic status on childlessness across racial groups.,https://doi.org/10.1111/j.1741-3737.2009.00630.x,False
o1-mini,1.0,prompt-8,94YIZF74,Impact Of Regional Factors On Cohort Fertility: New Estimations At The District Level In Germany*,,,https://doi.org/10.12765/CPoS-2017-07en,False
o1-mini,1.0,prompt-8,TIBFFHHA,Table Of Contents,One may hypothesise that female employment would have declined more if women had not reduced their fertility.,The statement proposes a relationship between female employment and fertility as a novel hypothesis being tested.,https://doi.org/10.4054/DemRes.2008.19.22,False
o1-mini,1.0,prompt-8,TIBFFHHA,Table Of Contents,"Hence, one may hypothesise that changes in values and norms are more apparent for that population.","The statement suggests that changes in values and norms are more significant for a specific population, forming a hypothesis for testing.",https://doi.org/10.4054/DemRes.2008.19.22,False
o1-mini,1.0,prompt-8,BGVPQZTW,,,,https://doi.org/10.1093/humrep/des451,False
o1-mini,1.0,prompt-8,8CTK3SYG,Childlessness In Twentieth-Century Spain: A Cohort Analysis For Women Born 1920–1969,A major goal is to verify whether the same dynamics observed in the USA have characterized change across Spanish cohorts as well.,This statement sets up a hypothesis to test whether Spanish cohorts have experienced similar dynamics in childlessness as observed in the USA.,https://doi.org/10.1007/s10680-018-9471-7,False
o1-mini,1.0,prompt-8,8CTK3SYG,Childlessness In Twentieth-Century Spain: A Cohort Analysis For Women Born 1920–1969,"the possibility of a shifting relationship between education and childlessness cannot be discarded in the case of Spain for more recent, post-baby boom cohorts.",This suggests a hypothesis that the relationship between education and childlessness may have changed for recent Spanish cohorts.,https://doi.org/10.1007/s10680-018-9471-7,False
o1-mini,1.0,prompt-8,Z8WPCGEA,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´te´s Avance´Es: Un Examen Des Recherches,,,https://doi.org/10.1007/s10680-012-9277-y,False
o1-mini,1.0,prompt-8,JJ4QAV82,,,,https://doi.org/10.1016/j.midw.2023.103656,False
o1-mini,1.0,prompt-8,QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",,,https://doi.org/10.1007/s12147-024-09326-8,False
o1-mini,1.0,prompt-8,H68W88PI,Emotional Variation And Fertility Behavior,,,https://doi.org/10.1007/s13524-017-0555-5,False
o1-mini,1.0,prompt-8,W9KFA5LK,Reference List,,,https://doi.org/10.1136/bmjsrh-2022-201692,False
o1-mini,1.0,prompt-8,7ARY3PIV,The Influence Of Income And Work Hours On First Birth For Australian Women,,,https://doi.org/10.1007/s12546-018-9200-4,False
o1-mini,1.0,prompt-8,W5ZTHBHG,,"As a consequence, when transition is achieved, persons with GD will feel relieved (Fig. 3a).","This statement predicts a specific outcome (relief) resulting from gender transition, indicating a testable hypothesis.",https://doi.org/10.1186/s13010-018-0054-3,False
o1-mini,1.0,prompt-8,SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,,,https://doi.org/10.4103/jhrs.JHRS_134_17,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect mothers who are married to the biological father provide more consistent reports on fathers' intentions than their unwed counterparts.,The author hypothesizes that being married to the biological father is associated with more consistent reports on fathers' intentions compared to being unwed.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect relatively disadvantaged mothers' reports of fathers' intentions are less consistent than their relatively advantaged counterparts.,The author hypothesizes that socioeconomically disadvantaged mothers are less consistent in their reports of fathers’ intentions than more advantaged mothers.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,I expect a mother's intending the birth increases the likelihood that she provides consistent reports of the father's own intentions.,The author hypothesizes that mothers who intend the birth are more likely to have consistent reports of the father’s intentions.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
o1-mini,1.0,prompt-8,5QKS3PE8,Abstract,"I expect that when mothers’ reports are not consistent with fathers’, mothers are more likely to assume the father shares her own intentions.",The author hypothesizes that inconsistent reports from mothers lead mothers to assume that fathers share the same intentions.,https://media.proquest.com/media/hms/ORIG/2/TNdeI?cit%3Aauth=Stykes%2C+James&cit%3Atitle=Couples%27+fertility+intentions%3A+Measurement%2C+correlates%2C+and+implications+for+parent+and+child+well-being&cit%3Apub=ProQuest+Dissertations+and+Theses&cit%3Avol=&cit%3Aiss=&cit%3Apg=&cit%3Adate=2015&ic=true&cit%3Aprod=ProQuest&_a=ChgyMDI0MDUxNzE1NDIyMzcwNToxOTMzMDUSBzE0MTgxOTEaCk9ORV9TRUFSQ0giCzE0NC44Mi44LjY0KgUxODc1MDIKMTcxNzg5NDQxOToNRG9jdW1lbnRJbWFnZUIBMFIGT25saW5lWgJGVGIDUEZUagByAHoAggElUC0xMDEwMjY4LTE0NTExLUNVU1RPTUVSLW51bGwtNzA5NjkwMJIBBk9ubGluZcoBUk1vemlsbGEvNS4wIChNYWNpbnRvc2g7IEludGVsIE1hYyBPUyBYIDEwLjE2OyBydjo2MC4wKSBHZWNrby8yMDEwMDEwMSBGaXJlZm94LzYwLjDSARZEaXNzZXJ0YXRpb25zICYgVGhlc2VzmgIHUHJlUGFpZKoCK09TOkVNUy1NZWRpYUxpbmtzU2VydmljZS1nZXRNZWRpYVVybEZvckl0ZW3KAhNEaXNzZXJ0YXRpb24vVGhlc2lz0gIBWfICAPoCAU6CAwNXZWKKAxxDSUQ6MjAyNDA1MTcxNTQyMjM3MDU6MTI3MTEz&_s=Dyh3h030rPKEkK5X47Slqn6RUqs%3D,False
